text,label
weblinc a leading provider of ecommerce technology and services is currently seeking a senior accountant this is a full time position candidate should be resourceful and will be required to act and operate independently with minimal daily direction from management to accomplish objectivessalary is commensurable with experience level and negotiablekey responsibilities includeperform accounting functions as assigned including but not limited to cash accounts payable ar bad debt analysis fixed assetsdepreciation accountinggeneral ledger maintenanceprepare journal entries and reconciliations for monthly general ledger closeprepare financial statements and supporting schedules for multiple entities in accordance with gaapanalyze financial statements on a monthly basis and report on variancesquantify and record project revenuesprovide analysis of month end results and reconcile against monthly forecastassist clients or other staff members with resolving billing discrepanciesreview and monitor collectionsprovide weekly reports and collection status to senior managementmonthly reconciliation of various revenue related accountsmonthly reconciliation of client reimbursements and follow upmatching of expense for direct client costs absorbed by weblincassist in preparing assigned schedules for annual external auditreviewassist with preparing tax files for tax accountantpost cash receipts and follow upresolution of payment discrepanciesensure insurance policiesrenewals are up to date and coverage is sufficientmonitor accrued insurance and ensure timely payment for insurance premiumsact as secondary payroll specialist when neededother projects as assigned,0
â location plano txduration 10 monthsâ role descriptionâ the integration engineer role is responsible for working with customers and internal teams to install configure and test the hl7 interfaces for electronic medical record emr and practice management pm productsâ the primary functions of an integration engineer are to configure the interface linkages at both emr and pm customers sites and perform data conversionsâ an integration engineer is proficient with electronic data standards such as hl7 xml and ansi tcpip and has proven problem solving and technical troubleshooting skillsâ primary job responsibilities include â design document develop test and validate interfaces andor conversionsdeveloping timely estimates for project deliverablesprovide interface management training to customersensure customer satisfaction with integration deliverables and serviceshave an in depth knowledge of any interfaces software and its use and function in clients environmentprovide focused timely high quality resolutions for customer integration issuesâ â desiredâ proven knowledge of ccda and the following hie profiles url_9cf333ccb7e43100034be55f3d9fb5358eacb7a0df3d511915585770da553fe6 url_e3386572f49f1485db9320345cb93170eae275c0913e2b210c089218f4d0b8b1 pix pdq bppc atnaminimum of 1 year experience implementing interfaces using any interface engine technologiesworking knowledge of microsoft sql 2008 tsqlplsql stored proceduresstrong problem solving and technical troubleshooting skillsexcellent written and oral communication skills and personal time management skillsmust have experience working effectively both in a team environment as well as independentlystrong interpersonal communication skills with customers and product users as well as technical staffâ strong process orientation problem solving and troubleshooting skills firm commitment to qualityâ,1
technician instrument amp controlslocation deweyville txlocation name nrg cottonwood energycategory maintenancestatecity ustxdeweyvilletype full time hourly openings 1details about this career opportunityoverviewcompany profilewe deliver cleaner and smarter energy choices for our customers backed by the nationâs largest independent power generation portfolio of fossil fuel nuclear solar and wind facilities a fortune 500 company is challenging the us energy industry by becoming the largest developer of solar power building the first privatelyfunded electric vehicle charging infrastructure and providing customers with the most advanced smart energy solutions to better manage their energy use in addition to 47000 megawatts of generation capacity enough to supply nearly 40 million homes our retail electricity providers serve more than two million customersgeneral summarythe instrumentation controls and electrical technician icampe is responsible for the maintenance and repair of all instruments control systems and electrical equipment in the power plant and the associated facilities the icampe technician performs work of high skill in the inspection repair testing adjustment installation and removal of all electronic and electrical power plant equipment and systemsprimary functionssafely perform preventive and corrective maintenance on all plant equipment systems and emergency backup systemsmaintain complete equipment files logs and drawings for all designated equipmentassist in maintaining and controlling spare parts inventory to maintain plant reliability assist in physical inventoriesparticipate in the administrative maintenance of the plant operating manuals technical references prints and diagrams and preventivepredictive maintenance recordsinspect repair install and remove all types of motors generators transformers switches control equipment wiring electrical signal and communication systems and storage batteries and work with electrical systems up to and including 4160 voltsconduct trouble shooting and analysis on dcs plc and ge mark vi turbine control equipmentmaintain all plant instrumentation and electrical test equipmentfully support and participate in naes safety and regulatory compliance programscomplete other tasks as assigned by the maintenance manager or the plant managerscope of responsibilitythe icampe technician operates from established and wellknown procedures under minimum supervision performing duties independently with only general direction given decisions are made within prescribed operating and casualty procedures and guidelines the ice technician encounters recurring work situations of high complexity with occasional variations from the normthe icampe technician must perform work in a safe manner resulting in no accidents in compliance with all environmental permits at all times the ice technician must effectively communicate information to supervision and fellow plant personnel relative to the condition of the plant equipment and performance and provide suggestions for plant improvements the ice technician must perform duties in such a way to result in an optimum costbenefit ratiothe icampe technician may also be assigned the additional responsibility of maintenance coordinatorplanner for the site this is a collateral assignment given to a selected maintenance department technician to assist the operations and maintenance manager with the routine planning and coordination of the site equipment maintenancethe duties includethe planning and review of the preventative predictive and proactive type maintenancea more indepth knowledge and ability to use the cmms system to provide the necessary review and planning to support the oampm manager in weekly work routinesability to provide the cognitive coordinated efforts necessary to ensure that weekly routines and preventative maintenance are scheduled and documented as complete when the respective maintenance technician indicates that the work has been performedprovide the coordination efforts necessary in support of allowing the oampm manager to provide the necessary supervision and direction of the maintenance techniciansall employees have the responsibility to both the customer and their coworkers to do the job right the first time and to ensure the customers needs are being met,1
plated is looking for a full stack ruby on rails engineer to join our teamplated is a nyc startup that is redefining the way we eat by reconnecting people to their food â since being founded in 2012 we have received funding from an exceptional group of investors been featured in the wall street journal new york times and bloomberg tv and been accepted into the most competitive startup accelerator in the world techstars you will be joining a small and energetic team composed of high quality top performing individualsas our young company is entering a growth stage we need to expand our developer team â thatâs where you come in why us this is an excellent opportunity for a seasoned engineer to scale a product and work with a company early on that will be a household name in 12 years â beyond brute intelligence and problem solving skills we are looking for hunger passion and a general craving to help build a successful companymore info can be found hereâ url_d23b67c592c0db62b0daba414a2f1b61215e4d01008314ce6e454360966df655responsibilitiesdevelop new and maintain existing features for websitearchitect and build technology to scale business operationsdevelop integrations between plated and 3rd party apisqualificationsenergy energyâ you really want to work with us and to build a companyundergraduate engineering or computer science degreestrong written and verbal communication skillsability to self manage,0
do you know what you wantyou want to work with passionate creative people who love to solve problems developers designers strategists you want to come in to work every morning excited about the incredible product you are going to create you set expectations and deliver on them weekly sometimes daily you deserve to get something more than a paycheck in exchange for all of your hard work you want to be proud of what you build and you deserve a team that also wants to create amazing mobile and web applicationswe want your brainanyone can program and we can teach mobile and web tech what we canât teach is raw intelligence and a personal desire to be great we want craftsmen who understand their tools who can learn from one another to advance their craft you understand that programming languages ides and operating systems are tools that are designed for specific jobs and you have no problem with picking up new tools that accomplish what you need we want your perspectives your ideas your intellect we need you to make the best decision for you and your teamwe expect you to wineveryone at metova is given the tools and resources they need to succeed at their jobâ in exchange for a great place to workâ we expect you to build amazing applications for our customers and amazing talent for usâ developers are expected to produce quality publishable applicationsâ mobile and web apps that can be put in the hands of our clients and their users at a momentâs noticeâ we put tools for continuousâ integration and continuous delivery in placeâ to enable you to constantly provide value to our clients and expect you to use those tools or to find something better and help us moveâ the entireâ company forward we areâ lean which means we reflect on what we learn and use that new knowledge to quickly makeâ betterâ products your job is to keep learning contribute your knowledgeâ back to the rest of the team and applyâ what you learn to make metova even greater,0
h hyperhosting îïïœ ïî 2001 ïîïîïîµî¹ ïïîïîµïƒîîµï web hosting îºîïîïïïïïƒîï domain names dedicated cloud servers îºîî¹ colocation îî¹î ïî îî¹îïîïîïƒî ïîï ïïˆîîîï îµïî¹ïîîîï ïîïîïîï ïïîïîµïƒî¹ïžî½ ïƒïîïï ïîµîîïîµï î¼îï îî½îîîïîïî¼îµ îî½îî½ junior system administrator î îïîîîï îî ïïîïƒïîµîîµî ïƒïî îïî½îî¼î¹îºïœ team î¼îï îÿ ïïîïˆîïî¹îï îî ïïîî½ïîîîµî¹ î³î¹î ïî ïƒïïƒïî îîµî¹ïîïïî³îî îºîî¹ îîîµî³ïî îïƒïîîîµîîï ïïî½ hosting servers î³î¹î ïîî½ îµî³îºîïîïƒïîïƒî îºîî¹ ïïîïƒïîïî¹î¾î î½îïî½ dedicatedcloud servers îºîîïžï îºîî¹ î³î¹î ïîî½ îïîîºîïîïƒïîïƒî ïïïïœî½ ïïîî²îîî¼îïïî½ îïƒïîîîµî¹îï ïîï îµî½îîïîµïîî¹ î½î ïîïîïïƒî¹îïƒïîïî½,0
the customer service technical specialist will be based in san francisco ca the right candidate will be an integral part of our talented team supporting our continued growthkey responsibilities includeproduction print operations â maintains a working knowledge of all production print and copy equipment on siteoperates various production scale printers and organizes the daily print flowassists technical support and onsite techs with trouble shooting and basic maintenanceperform any and all duties as assigned by management to include mail services reprographics services fax services and messenger servicesestablish operating procedures and quality standardsresponsible for all aspects of equipmentremain informed and adhere to all established safety and security proceduresperform necessary adjustments as outlined in the operatorsâ manual for set equipmentfollow startup shutdown and cleanup procedures for equipmentmonitor operations and make mechanical adjustments as needed to ensure proper quality outputcreate excel spreadsheets mail merge projects and word documentscomplete multiple projects at one timelift heavy boxes files or paper when neededmaintain the highest levels of customer care while demonstrating a friendly and cooperative attitudedemonstrate flexibility in satisfying customer demands in a high volume production environmentconsistently adhere to business procedure guidelinesadhere to all safety procedurestake direction from supervisor or site managermaintain all logs and reporting documentation attention to detailparticipate in crosstraining and perform other duties as assigned answer phones outgoing shipments etcshipping amp receivinglift large bundles of mail overnight packages and shipments of papermaintain the highest levels of customer care while demonstrating a friendly and cooperative attitudeperform other tasks as assignedâ,0
position available is located in our phoenix az officeresponsible for daily delivery of company products to customer locations in a safe and timely manner ensuring the reputation of being the first choice in quality and service,0
as a delivery driver you will operate your truck and deliver building materials in a safe efficient and professional manner it is important that you not only make your deliveries on schedule but that you also do so in a manner which takes into account the needs of both contractors and homeowners and which represents abc supply in the best possible light the trucks with which you make your deliveries as a delivery driver are large and heavy and you must take care to operate them in a way that does not cause damage to driveways buildings or other areas of the job siteyour specific duties as a delivery driver may includeconducting a safe work zone during each job site delivery includes setting out cones and caution tape and wearing hard hats as well as harnesses when appropriateadhering to assigned delivery schedule and following all job directives precisely including the route to take to the job site where to unload materials on the job site and so forthdocumenting every step of each delivery by taking and uploading photos with our camera phone systemusing your discretion to avoid damaging job site property particularly driveways when unloading materialstreating customers in a friendly and professional mannerobeying all regulatory agency and company safety directives particularly with regard to operating near electrical wiresworking in cooperation with the roof stocker in positioning boom over roof determining where to set the materials and physically unloading the materialscalling dispatcher to handle difficult contractors when necessary and to report any instances of customer dissatisfactioncompleting a thorough load check on your truck before leaving branch ensuring that all delivery materials are firmly secured and all parts of your truck are in compliance with all federal state and local regulationsobeying all traffic laws and weight limitscalling dispatcher and reporting any problems or irregularities with your truckcompleting and filing all logs and required government paperwork in a precise and timely mannerproviding the customer with an invoice on completion of each delivery and collecting the entire due amount on cod deliveries,0
âœwhat do you want to be when you grow upâ your dad askedâœmarine biologist astronaut doctorââœno i want to be a badass marketer when i grow upâ you exclaimedif that sounds like you then we have a perfect position for you url_908cf5c389afa79f92921364ed72c8bf8c502a7836d201150ca6695ce5aee469 is looking for a marketingâ genius to join our team you will be working closely with the ceo to brainstorm plan and executeâ marketing plans and grow our businesswhat you will do1 plan organize and execute marketing plans2 competitive analysis3 copywriting4 public relation and social outreach5 research and discover marketing venues6 anything marketing goes and more7 manage our social media accounts,0
looking for an assistant accountant to join a professional and highly regarded company the suitable candidate will receive high quality training and experience so they will gain a great opportunity to add to their accounting skills the practice asks for high levels of dedication loyalty and a strong work ethic from staff in return it offers long term employment with total support and onthejob training as part of its mentoring program you will also be encouraged with full study support to achieve cacpa qualificationkey responsibilities will includecreating spreadsheets for budgeting cash flow analysis amp management reportsassisting with initial tax researchpreparing all australian taxation office forms for clients inputting data eg myob tax and handiledgerassisting clients to utilise the firms tools for business improvement and management accounting,1
this position is located in office operations and support services main headquaters offices in austintxâ the incumbent is responsible for metered mail and messenger services including duplicating equipmentâ â incumbent assists in various program functions according to theâ retail centerâs need to ensure the most effective and economical services are attainedâ the incumbent works on the general ledger for fund control accounts subsidiary accounts such as suspended credits cost account undelivered orders and receivablesâ expedites handling of priority cases and meets schedules and deadlines explains work requirements methods and procedures answers technical questions about the work in progress assures they are familiar with the policies procedures and statistical data reportsâ makes recommendations â for insuring procedures and equipment needs to provide meter outbound mail runs and overnight federal express to ensure most efficient processâ plans and coordinates electronic publications and forms throughout the retail centerâ provides reproduction of publications maintains and distributes stock supply levels through subordinatesâ incumbent recommends approvals or disapprovals to reproduction requests for the retail centerâ delivers mail throughout the retail center to all services in a timely mannerhoursâ of duties â monday through friday 830am  500 pm,1
we are seeking a candidate whose core values include integrity compassion and responsibility andâ is focused on building quality relationships with our clients candidates mustâ have outstanding organizational skills capable of responding promptly to customer needs while managing duties with accuracy and thoroughness candidates must also be able to work from home with a minimal amount of supervision,1
do you obsess over great products  both stylish and delicious are you the first among your friends to spot those handsome swedish linens or to know about the artisan jam maker selling small batches of marmalade from her house do you find yourself constantly patrolling sites like svpply herriott grace and kaufmann mercantile in search of the latest and best stuff for your table and kitchenif your answer to these questions is yes read onwere url_5695048a8516ee1a0fdb81a0684858b368614ee7f7aa440adbc362edbdf84972 a community for people who love food and cooking and were looking for a parttime intern to help launch provisions our new shop that will bring the greatest in food drink kitchen and tabletop items to our communitythis internship includes among other thingsseeking out great artisanal products and brands to feature in the food52 shop provisions and working with merchantsproducers to introduce their products to our passionate food communityassisting in uploading informational details for new product launches writing and editing product pages gathering related recipe and feature content to compliment each product and collectionassisting with photo shoots to source and prepare propsassisting with customer service inquiries after launchmonitoring the competitive landscape and sharing news trends and feature launches with our teamtaking on ad hoc research and projects,0
general summary achieves maximum sales profitability growth and account penetration within an assigned territory andor market segment by effectively selling the companyâs products andor related services personally contacts and secures new business accountscustomerscore functionsâpromotessellssecures orders from existing and prospective customers through a relationshipbased approachâdemonstrates products and services to existingpotential customers and assists themin selecting those best suited to their needsdetails of functionâestablishes develops and maintains business relationships withcurrent customers and prospective customers in the assigned territorymarket segment to generate new business for the organizationâs productsservicesâmakes telephone calls and inperson visits and presentations to existing and prospective customersâresearches sources for developing prospective customers and for information to determine their potentialâdevelops clear and effective written proposalsquotations for current and prospective customersâexpedites the resolution of customer problems and complaintsâcoordinates sales effort with marketing sales management accounting logistics and technical servicegroupsâanalyzes the territorymarketâs potential and determines the value of existing and prospective customers value to the organizationâcreates and manages a customer value plan for existing customers highlighting profile share and value opportunitiesâidentifies advantages and compares organizationâs productsservicesâplans and organizes personal sales strategy by maximizing the return on time investment for the territorysegmentâsupplies management with oral and written reports on customer needs problems interests competitive activities and potential for new products and servicesâkeeps abreast of product applications technical services market conditions competitive activities advertising and promotional trends through the reading of pertinent literature and consulting with marketing and technical service areasqualificationsdemonstrated aptitude for problemsolving ability to determine solutions for customers consultative sales approach must be resultsorientated and able to work both independently and within a team environment must possess excellent verbal and written communication skills proficiency in using microsoft office suite applications and contact management software valid driverâs license,0
theâ customer service technical specialist will be based in our tulsa ok client location the right candidate will be an integral part of our talented team supporting our continued growthâ responsibilitiessimple typingdata entry for work tickets and for reportscovering phones and help customers at front desksupporting and helping copy services at the customer service countercontacting equipment providers for service as necessaryordering supplies and keeping track of inventorymaintaining all logs and reporting documentation attention to detailhandling timesensitive material like confidential urgent projectsmaintaining the highest levels of customer care while demonstrating a friendly and cooperative attitudedemonstrating flexibility in satisfying customer demands in a high volume production environmentconsistently adhering to business procedure guidelinestaking direction from supervisor or site managerperforming other tasks as assigned and participate in crosstrainingadhering to all safety procedures,0
we are currently seeking a customer service team lead the right candidate will be an integral part of our talented team supporting our continued growth this position will be located in our tulsa oklocationresponsibilities include but are not limited tomust be proficient in microsoft office toolscreate and consolidate data from excel spreadsheetsreview and update procedureswritten communication with customerperform various mail center activities sorting metering folding inserting delivery pickup etclift heavy boxes files or paper when neededmaintain the highest levels of customer care while demonstrating a friendly and cooperative attitudedemonstrate flexibility in satisfying customer demands in a high volume production environmentconsistently adhere to business procedure guidelinesadhere to all safety procedurestake direction from supervisor or site managermaintain all logs and reporting documentation attention to detailparticipate in crosstraining and perform other duties as assigned filing outgoing shipments etcoperating mailing copy or scanning equipmentshipping amp receivinghandle timesensitive material like confidential urgent packagesmaintain the highest levels of customer care while demonstrating a friendly and cooperative attitudeperform other tasks as assignedscanning incoming mail to recipientsperform file purges and pullsprovide backfill when neededenter information daily into spreadsheetsdemonstrate flexibility in satisfying customer demands in a high volume production environmenttake direction from supervisor or site managerparticipate in crosstraining and perform other duties as assignedmaintain all logs and reporting documentation strong attention to detailconsistently adhere to business procedure guidelinessort and deliver mail small packageperform any and all duties as assigned by management within reprographic servicesestablish operating procedures and quality standardstest and evaluate new equipment and materialsresponsible for all aspects of equipmentremain informed and adhere to all established safety and security proceduresperform necessary adjustments as outlined in the operatorâs manual for set equipmentfollow startup shutdown and cleanup procedures for equipmentoccasional performance of limited operations on more complex automated equipmentmonitor operations and make mechanical adjustments as needed to ensure proper quality outputfilingpull and reshelve filessort and prep documents or files for scanningscanningutilize customer database to look up informationwhen necessary assist in other site duties when needed,0
url_eda2500ddcedb60957fcd7f5b164e092966f8c4e8fb89ce70a16bea1545a297d an up and coming social media company is seeking aâ vp sales and sponsorship executive to be responsible for creating and selling branded highimpact social media marketing and sponsorship programs for its key product âœthe ultimate business appurl_eda2500ddcedb60957fcd7f5b164e092966f8c4e8fb89ce70a16bea1545a297dâ combines the ability to discover connect and share with fellow professionals and offers the unique ability to communicate manage store and notate all aspects of your working life from one website and one mobile app itâs positioned to be the worlds newest social networking platform for professionals and the companies they work fordo you have what it takes to be part of âœthe next big thingâ to hit social media read onâresponsibilitiescreate package and sell marketing and sponsorship opportunities within the businessfriend suite of connection and communication tools to boost web site traffic and overall usagecraft sales presentations that creatively and distinctly differentiate and communicate unique businessfriend assets to targeted prospectseducate  position businessfriend assets and marketing capabilities to the sponsor advertiser marketplace demonstrate the branding values of businessfriend to create unique marketing value with company assetsstructure price successfully negotiate and close all deals and arrangementsmeet or exceed revenue and key account goalsoversee sponsor contracts invoicing and accounts receivable or develop processes to ensure execution and collectionsresponsible for working with senior leadership to create annual budgets including sales forecasts and expenses,0
corporate overviewaker solutions is a global provider of products systems and services to the oil and gas industry our engineering design and technology bring discoveries into production and maximize recovery from each petroleum field we employ approximately 28000 people in about 30 countries go to url_0fa3f7c5e23a16de16a841e368006cae916884407d90b154dfef3976483a71ae for more information on our business people and valueswe are looking for individuals who are prepared to take a position not only a position within aker solutions but also a position on the exciting challenges the global oil and gas industry faces now and in the futureaker engineering amp technology based in houston is a leading international provider of front end studies engineering procurement and project management services needed for initiating and undertaking of contracts for the oil amp gas industry both onshore and offshore the company is also a major contributor of new technology and products new knowledge and new methods for efficient cost saving and environmentally friendly exploitation of the worlds oil and gas reservesresponsibilities and tasksresponsible for the execution and coordination of the technical amp procurement activities of assigned packages with a specific focus on package equipment makeup water chemical injection etcthis includes activities such as identify available equipment types for the specified equipment service and duty undertake equipment sizing to determine footprint and weight requirements input to layout electrical load and weightcost estimate justify and recommend equipment selection and document the selection via study reports close cooperation with the process layout and other disciplines to ensure robust solution liaison with equipment suppliers to support the equipment selection process managing design interfaces for package equipment compiling technical requisitions amp specifications for budget enquiry and purchase order execution of technical preorder activities evaluating supplier bidssolutions for package equipment,1
we provide no credit check financing to customers of small and medium size businesses and can help 90 of the industries from auto mechanics to dentists and lawyerswe are seeking skilled account managers to grow with us and help us achieve our goals in this new and exciting industrythis is designed as a longterm position for an entrepreneurial individual to really build their book of business along with their incomeour people enjoy a flexible work environment high earnings with great incentives like corporate retreats and quick advancement opportunities,1
were hiring for â design specialists web developersâ technical solutions implementor andâ technical support analyst at this level you report to your director of information and technologyâ,1
anthony warren consultant hires military acitve duty and veterans only â we are presently hiring 10 management consultant trainees to assist in the promotion of online seminars and training workshops â we pay 500 to 1000 a week guarantee  commisssions â certification class is a prerequisite to employment â telecommute means you have a virtual desk from your computer and are paid via company debit card â our staff hires from e3 to o7 â military experience mandatory â complete online interview process includes personal interview with mr warren â this program assists servicemember in utilizing military benefits â full and part time positions available â after applying for this position applicants are encouraged to connect with us on linkedin to become familiar with our company mission atâ url_7d754b0ccc8bac5945941389e9619377e37eae169f141fea9684ae0092c1cc02,1
we are currently seeking a customer service team lead the right candidate will be an integral part of our talented team supporting our continued growth this position will be located in our minneapolis mn locationresponsibilities include but are not limited tocoordinate work for customer service associatesgreet visitors answer phones and direct calls appropriatelyprocess mail deliver mail scan inout packages and deliver mailpackagesrun mail meter and inserter equipmenthandle timeoff requests and daytoday processes of the teamhelp resolve employee and customer concernsissuesadministrative servicesprocessing large volume reports using excel and assisting manager with quarterly business reviewslift large bundles of mail and make mail deliverieshandle timesensitive materialperform duties and special requests as assigned by managementbalance workload provide guidance and direction to team serve as focal point for communication with customer and company personnelensure operating and quality standards are met based on service objectivesmaintain accuracy of required reports logs and measurementsensure the highest levels of customer careensure adherence to business guidelines safety amp security proceduresresponsible for all aspects of equipment make appropriate equipment recommendationsprovide constructive feedback and recognition to teamsupport financial results by minimizing site waste and reworkâ,0
the lead operator will be based in our new york ny client location â the ideal candidate will be an integral part of our talented team supporting our continued growthresponsibilitiesâ beginend scheduled shifts on timereceive turnover prior to start of shiftcommunicate with clients via phone email and inpersonnovitex enterprise solutions delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies increase productivity reduce costs and improve customer satisfactionprovide consultative customer service for all incoming work facilitating the intake processconsult with endusers in regards to all jobrelated information including but not limited to clientâ matter  format desired proofingdelivery method contact info establishing deadlines status updatesâ notification of job completion deadline renegotiation notification of job being late file corruption etcwriteup job tickets and entering necessary information in job tracking systemperforming a thorough job prep including but not limited to reading client instructions opening andâ checking software files obtaining copyinstruction clarification ensuring completeness of all hardcopyâ and transferring all pertinent information onto the job ticket before assigning work to availableâ operatorsrouting certain requests to the appropriate department print requests creative services etcfollowup on outgoing work proof distribution and the client communication associated therewith viaâ email phone or inpersoncapturing all productive time when working on live projectswhen required input format and revise complicated documents with speed and accuracy resulting in aâ quality documentcustomize documents to clientsâ specificationscorrect formatting problems within documentsanticipate problems and seek to resolve them eg inaccurate or obsolete job time estimatesuse intelligent reasoning when interacting with clients during sensitive times andor service recoverysituationsask for help when needed provide help when askedwork without supervision when neededtake full responsibility for all commitments to clients and escalate all service recovery occurrences to theâ supervisorfollow departmental standards and proceduresbe a reliable team player and act in a professional manner at all timesworking against tight deadlines andor under extreme pressuremultitasking in a potentially overwhelming environmentbeing a reliable functional resource to the departmentmaintain constant and sound communication especially during stressful moments andmaintain communication internally and externally as to job status any potential problems probability ofâ missed deadline etc,0
play with kids get paid for itâ love travel jobs in asia1500 usd monthly 200 cost of livinghousing provided privatefurnishedairfare reimbursedexcellent for student loanscredit cardsgabriel adkins  url_ed9094c60184b8a4975333957f05be37e69d3cdb68decc9dd9a4242733cfd7f7url_75db76d58f7994c7db24e8998c2fc953ab9a20ea9ac948b217693963f78d2e6b12 month contract  apply today,0
this job requires you to have the ability to operate keyboard or other data entry device to enter data into computer or onto magnetic tape or disk for subsequent entry inputs alphabetic and numeric information from credit card applications onto an automated credit processing system other clerical duties as requiredfollows set procedures and meets specific throughput standards able to work under deadline pressure with minimum supervision read large dollar figures for long periods of timeâ,1
director of quality assurancenomis is searching for a director of quality assurance to lead our quality engineering group and own the quality and consistency of product development customer implementation and operationswho we are amp what we buildour topnotch people proven hadoop technology stack and complex analytics are tackling big data challenges at banks every day to deliver mission critical customer pricing and product mix insights that benefit banks and their customers our vision is to transform consumer banking and play quite a bit of table tennis along the waywho you areyour middle name is quality and you are obsessed with continuously raising the bar you are a handson inspirational leader that balances thoroughness efficiency and tight timeframes you are passionate about building a worldclass quality engineering group and improving banking â there is a lot to be doneresponsibilitiesunify and own quality engineering across products implementations and operationsmentor a team of onoffshore quality engineers create a pervasive quality culture and gamify testingdefine an analytic testing methodology that includes synthetic data sets expert models and vertical configurationpartner with other teams to continuously adapt testing to meet constraints while maximizing its utilityestablish metrics to benchmark product quality against nonfunctional requirements and customer satisfactioncontinually innovate and automate a robust and rapid testing infrastructure,1
â â â â â â â â â â â â â â â â â â â â â â â,1
you love creativity and have a passion for whats hot in the marketplace right now you devour design as it is essential to your survival design to you is more than just a pretty picture  it solves a business goal and meets a users need you enjoy working with other designers across a spectrum of projects and no assignment is too big or too small for you or your egoâ creating compelling work in a fastpaced environment means having confidence extreme talent and an ability to handle and grow from criticismâ as an entry level  jr art director you understand that prima donnas and superheroes are detrimental to the collaboration of the team as a whole and its essential that each designer carries hisher own weightâ every day you enjoy delighting clients with projects that push you outside your comfort zone knowing that to stay in one place and stagnate means death in the world of designâ youll keep busy byexecuting a wide variety of graphic projects in the worlds of digital print and presentationsmaintaining our high standards of excellenceturning us on to new sources of inspirationsupporting the design team on larger projectsparticipating in business development pursuitssharing your insights on how to refine and improve our design process,0
we are committed to the wellbeing of our planet and its present and future inhabitants we will conduct our business by striving to improve our overall ecological and carbon footprint without compromising on guests experience and satisfaction using the most responsible working practicesemployment type full timemonthly salary â295000gbp and above depending on level of experiencepreferred language of resume  application englishyears of work experience minimum 1 yearsvacancies available account manager chef front office receptionist public relations translatorinterpreter sales manager fampb manager store keeper bar man waiterwaitress nurses house keeper housekeeping service coordinator room attendant reservations clerk marketing assistant marketing adviser computer operator internet service expertif interested please forward your cv  resume to our email email_f8cf60976aaf4517dcd5caa031bf4b7c4109f92dae25a869d4e02f53e0fc040aregardsthe may fair hotel management,1
we have several openings available in this area earning 100000250000 per weekâ we are seeking only honest selfmotivated people with a desire to work in the home typing and data entry field from the comfort of their own homesthe preferred applicants should be at least 18 years old with internet access no experience is needed however the following skills are desirable â,1
apply using below linkurl_80c8ea5f0db2d88ff775ab5a7bf7df5cf33c046672820b4d963aa633e24914dethomsonhood veterans center is a state owned longterm 285 bed nursing care facility for kentuckys veterans and is located in jessamine countyyou may contact john ostroske personnel administrator at 1 url_db5655c78e80aedd5ac52b693cd6d14411ee4d5ba01d5881d62b7ee8482e9930submit applications online at url_3e21033d374d1a705d87b2d5d5f5cef999246dc901c5b12fbcc1f703a13fc492 thomsonhood veterans center does not discriminate against any person on the basis of race color national origin disability or age in admission treatment or participation in its programs services and activities or in employment for further information about this policy contact amy lambert telephone number  tdd equal opportunity employer mfd,1
responsible for assisting in the direction and administration of the planning preparation production and control of all culinary operations in the hotels continuing effort to deliver outstanding guest service and financial profitabilityas executive sous chef you would be responsible for assisting in the direction and administration of the planning preparation production and control of all culinary operations in the hotels continuing effort to deliver outstanding guest service and financial profitability specifically you would be responsible for performing the following tasks to the highest standardsassist the executive chef in the direction and oversight of all culinary operations to include but not limited to preparation and production of all hotel meals food quality and presentation compliance with all safety and sanitation standards and regulation team member productivity and performance implementation of policies and procedures cost controls and overall profitabilityassist the executive chef by interacting with guests and clients to monitor and assess satisfaction trends evaluate and address issues and make improvements accordinglyassist the executive chef in creating and implementing menu selections for special banquet themes and events based on current food trends and regional tastes in partnership with the executive chef and director of food and beverage as neededensure compliance with federal state local and company health safety sanitation and alcohol awareness standardsmonitor and develop team member performance to include but not limited to providing supervision conducting counseling and assisting with evaluations training scheduling and assigning work and delivering recognition and reward,1
arise virtual solutions is a business process outsourcing company that uniquely blends crowdsourcing innovation virtual technology and operational efficiencies to deliver better results recognized as a workathome call center pioneer arise has been delivering services in the cloud for over 15 years through its network of over 25000 independent workathome customer service sales and technical support providers in the united states canada the united kingdom and ireland,1
this position resides in our novitex service delivery legal industryâ this business unit helps our customers compete more effectively by taking care of critical yet noncore services to allow them to focus on what they do bestnovitex is currently seeking a full timeâ customer service technical specialistlitigation servicesâ the right candidate will be an integral part of our talented team responsible for all aspects of onsite litigation support production servicesâ â key responsibilities includeprepare document and process client defined jobs in scanning printing file conversions and ediscovery utilizing appropriate softwaredevelop quotes and negotiate pricing for projects along with billing submission and trackingknowledge of editing and programming software to manipulate and extract data to meet specific requirements for client deliverablesexport and import data into various software packagesrecognize and remedy problems encountered in the workflow processtransfer data to portable mediums such as cdâs dvdâs flash drives and external hard drivesperform quality control checks on data packaging images files and blowbacksresearch and keep current with softwarehardwareprocess solutions and make recommendations for improvementproject management of both onsite work and work sent to offsite locationsserve as administrator for onsite hardware data storage and software applications such as the ipro suite and ecaptureact as the technical advisor for coworkers and clients regarding the services provided at our site,0
